modelo,emocion,iteracion,prompt,respuesta,longitud,diversidad
llama3,neutral,11,Explícame cómo funciona una red neuronal.,"¡Claro! Una red neuronal (también conocida como modelo de aprendizaje automático o algoritmo de machine learning) es un tipo de modelo matemático inspirado en la forma en que el cerebro humano procesa información. A continuación, te explicaré cómo funciona:

**Capas y neuronas**

Una red neuronal consta de varias capas (también llamadas niveles o strata), cada una compuesta por neuronas artificiales. Cada neurona recibe uno o más inputs (entradas) y produce un output (salida). La salida de una neurona se puede considerar como la ""opinión"" que tiene sobre los inputs recibidos.

**Funcionamiento básico**

El funcionamiento básico de una red neuronal se resume en lo siguiente:

1. **Inputs**: Las entradas se envían a las neuronas de la capa de entrada.
2. **Procesamiento**:",120,0.7416666666666667
llama3,neutral,12,Explícame cómo funciona una red neuronal.,"Las redes neuronales (RN) son un tipo de algoritmo inspirado en el funcionamiento del cerebro humano, que se utilizan para resolver problemas complejos y aprender de experiencia. A continuación, te explico cómo funcionan las RN:

**Capas y Neuronias**

Una red neuronal consta de varias capas (también llamadas niveles o strata) y neuronias (también llamadas nodos o unidades). Cada capa está compuesta por varios neuronias interconectados.

**Neuronia**

 Una neurona tiene los siguientes componentes:

1. **Entradas**: Es la información que se introduce en la neurona.
2. **Peso**: El peso de cada entrada se utiliza para calcular el valor de salida de la neurona.
3. **Threshold** (Umbral): Es el valor mínimo que debe alcanzar la suma de los productos del peso y las entradas para que la neurona produ",126,0.7142857142857143
llama3,neutral,13,Explícame cómo funciona una red neuronal.,"Excelente elección! Las redes neuronales (RNs) son modelos matemáticos inspirados en el funcionamiento del cerebro humano, diseñados para analizar y aprender de patrones en grandes cantidades de datos.

**Capas y Neuronias**

Una RN consta de varias capas, también llamadas ""estratos"" o ""capas de percepciones"". Cada capa contiene una serie de unidades llamadas neuronias (o nodos). Las neuronias son las básicas unidades de procesamiento en una RN.

**Funcionamiento**

El flujo de datos en una RN se puede describir en los siguientes pasos:

1. **Entrada**: Los datos de entrada se presentan a la primera capa de la red, conocida como la ""capa de entrada"".
2. **Propagación**: Cada neuronía en cada capa recibe los datos de entrada y los procesa mediante una función de activación (m",123,0.6910569105691057
llama3,neutral,14,Explícame cómo funciona una red neuronal.,"¡Claro! Una red neuronal (también conocida como un modelo de aprendizaje automático o ANN, por sus siglas en inglés) es un tipo de algoritmo inspirado en la estructura y el funcionamiento del cerebro humano. A continuación, te explicaré cómo funciona:

**Capas y neuronas**

Una red neuronal se compone de una serie de capas (layers) interconectadas, cada una conteniendo varias neuronas (también llamadas nodos). Cada neurona recibe entradas desde otras neuronas o desde la entrada del modelo, realiza un proceso de procesamiento y luego envía la salida a las neuronas siguientes.

**Funcionamiento básico**

El funcionamiento de una red neuronal se basa en el procesamiento de información entre las capas. Aquí hay los pasos generales:

1. **Entrada**: La entrada del modelo es un conjunto de valores que",125,0.696
llama3,neutral,15,Explícame cómo funciona una red neuronal.,"Las redes neuronales (RN) son modelos matemáticos inspirados en la estructura y el funcionamiento del cerebro humano. Estas redes se componen de una serie de nodos o ""neuronas"" interconectadas que trabajan juntas para procesar y analizar información.

**Arquitectura básica**

Una red neuronal típica consta de tres tipos de capas:

1. **Capa de entrada**: Esta capa recibe la entrada de datos, que pueden ser imágenes, texto, audios, etc.
2. **Capas ocultas** (también llamadas ""capas escondidas"" o ""hidden layers""): Estas capas procesan y transforman la información recibida en la capa de entrada. Cada capa oculta tiene una función de activación que determina el output de cada neurona.
3. **Capa de salida**: Esta capa produce el resultado",114,0.7543859649122807
llama3,neutral,16,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (RN) son un tipo de algoritmo inspirado en la biología, que se utilizan para hacer predicciones o tomar decisiones en problemas complejos. A continuación, te explico cómo funcionan:

**Capas y Neuronios**

Una red neuronal consta de varias capas (también llamadas capas ocultas) interconectadas entre sí. Cada capa contiene varios neuronios (o nodos), que son los elementos básicos de la red.

Un neuronio recibe uno o más inputs, los procesa mediante una función de activación y luego envía el resultado a otros neuronios en las capas siguientes. Los neuronios se organizan en capas para que puedan interactuar entre sí y combinar información.

**Flujo de datos**

El flujo de datos en una red neuronal es como sigue:

1. **Inputs**: La entrada del sistema,",125,0.776
llama3,neutral,17,Explícame cómo funciona una red neuronal.,"Una red neuronal (también conocida como artificial neural network, ANN) es un modelo matemático inspirado en la estructura y función de los nervios humanos. Estas redes son capaces de aprender y mejorar su rendimiento a partir de datos, lo que las hace útiles para aplicaciones como la clasificación, predicción, generación de texto o visión por computadora.

**Componentes básicos**

Una red neuronal consta de tres tipos de componentes:

1. **Neuronios** (o nodos): Son los elementos fundamentales de una red neuronal. Cada neurona recibe uno o más inputs, aplica una función de activación y produce un output.
2. **Conexiones** (o synapses): Las conexiones son las relaciones entre neuronias. Cada conexión tiene un peso asociado que indica la importancia del input en el output de la neurona.
3. **Bias** (o threshold",128,0.7578125
llama3,neutral,18,Explícame cómo funciona una red neuronal.,"Excelente elección! Las redes neuronales (RN) son un tipo de modelo matemático inspirado en la estructura y función del cerebro humano, que se utiliza para aprendizaje automático y resolución de problemas complejos. A continuación, te explicaré cómo funcionan las RN:

**Arquitectura básica**

Una red neuronal consta de una serie de capas (o niveles) interconectadas, cada una compuesta por uno o más nodos (también llamados neuronas). Estas capas se dividen en dos tipos:

1. **Capas de entrada** (Input Layer): donde se procesan los datos de entrada.
2. **Capas ocultas** (Hidden Layers): donde se realizan las operaciones de aprendizaje y procesoamiento de información.
3. **Capa de salida** (Output Layer): donde se producen los resultados finales.

**Procesamiento de",115,0.782608695652174
llama3,neutral,19,Explícame cómo funciona una red neuronal.,"Excelente tema! Las redes neuronales (RN) son modelos inspirados en la biología cerebral que permiten a los computadores aprender y reconocer patrones en datos. A continuación, te explicaré cómo funcionan las RN:

**Capas y Neuronos**

Una red neuronal consta de varias capas (también llamadas strata) interconectadas. Cada capa contiene varios neuronos o nodos que procesan la información.

Un neurona está compuesta por tres partes clave:

1. **Entradas**: Las entradas son los valores que se envían a un neurona desde las capas anteriores.
2. **Función de activación** (también llamada función de transferencia): Esta función aplica una transformación matemática a la suma de las entradas, lo que produce el valor de salida del neurona.
3. **Salida**: La salida es el resultado final del proceso",122,0.7950819672131147
llama3,neutral,20,Explícame cómo funciona una red neuronal.,"¡Claro! Una red neuronal (también conocida como red neural o perceptron) es un modelo matemático inspirado en la estructura y el funcionamiento del cerebro humano. Fue introducida por Warren McCulloch y Walter Pitts en 1943 y ha evolucionado significativamente desde entonces.

**Componentes básicos**

Una red neuronal consta de tres tipos de componentes:

1. **Nodos (Neuron)**: Son los elementos fundamentales de la red, que reciben entradas, las procesan y producen salidas. Cada nodo tiene un conjunto de conexiones con otros nodos.
2. **Conexiones** (Synapses): Las conexiones permiten el flujo de información entre los nodos. Cada conexión está asociada a un peso (o valor) que determina la importancia de la información transmitida.
3. **Salidas** (Outputs): Los nodos produ",116,0.7844827586206896
llama3,neutral,21,Explícame cómo funciona una red neuronal.,"Las redes neuronales (RN) son modelos matemáticos inspirados en el cerebro humano, diseñados para aprender y generalizar patrones en datos. A continuación, te explicaré cómo funcionan las RN:

**Capas y Nodos**

Una red neuronal consta de varias capas (también llamadas ""niveles"" o ""estratos"") y nodos (o ""neuronias""). Las capas se comunican entre sí mediante conexiones (o ""weights""), que son números que se ajustan durante el proceso de aprendizaje.

La primera capa, llamada capa de entrada, recibe los datos de entrada. Cada nodo en esta capa representa un atributo o característica del dato de entrada.

Las demás capas se llaman capas ocultas (o ""hidden layers""). Estas capas no tienen acceso directo a los datos de entrada ni al resultado final. En lugar de eso",123,0.7723577235772358
llama3,neutral,22,Explícame cómo funciona una red neuronal.,"Una red neuronal (también conocida como red neural o ANN, por sus siglas en inglés) es un modelo matemático inspirado en el funcionamiento del cerebro humano. Está compuesta por neuronas artificiales (o nodos) interconectadas que procesan y transmiten información.

**Componentes básicos de una red neuronal**

1. **Neuron**: Un nodo o neurona es la unidad básica de la red neuronal. Recibe entradas, las procesa y las envía hacia otros nodos.
2. **Pines** (o conexiones): Las neuronas se conectan entre sí mediante pines, que pueden ser excitatorios (estimulan a la neurona) o inhibidores (inhiben su actividad).
3. **Síntesis**: La neurona recibe entradas y las combina según una función de activación, como la sigmoidal o la recta.
4.",115,0.782608695652174
llama3,neutral,23,Explícame cómo funciona una red neuronal.,"¡Claro! Una red neuronal (también conocida como red neural o ANN, por sus siglas en inglés Artificial Neural Network) es un modelo matemático inspirado en el funcionamiento del cerebro humano. Está diseñada para realizar tareas complejas que involucran la percepción, el aprendizaje y la toma de decisiones.

**Capas y neuronas**

Una red neuronal está compuesta por varias capas (también llamadas niveles o layers) interconectadas. Cada capa contiene un conjunto de neuronas (o nodos), que son los elementos fundamentales de una red neuronal.

Las neuronas se caracterizan por tener:

1. **Entradas** (inputs): Son los datos que se envían a la neurona.
2. **Pesos** (weights): Son números que se asignan a cada entrada y que determinan su influencia en la salida de la neurona.
",122,0.7295081967213115
llama3,neutral,24,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (o deep learning) son un tipo de inteligencia artificial inspiradas en la forma en que el cerebro humano procesa la información. A continuación, te explicaré cómo funcionan:

**Arquitectura básica**

Una red neuronal consta de una serie de capas interconectadas, cada una compuesta por neuronas artificiales (también llamadas nodos o units). Estas capas se organizan en una estructura jerárquica, con las primeras capas procesando características más básicas y las últimas capas combinando esa información para realizar tareas más complejas.

**Neuronas**

Una neurona (o nodo) es el bloque fundamental de una red neuronal. Cada neurona recibe uno o varios inputs (entradas), los procesa utilizando una función de activación, y luego envía un output (salida) a otras neuronas que se",121,0.768595041322314
llama3,neutral,25,Explícame cómo funciona una red neuronal.,"Una red neuronal (también conocida como neural network o ANN, por sus siglas en inglés) es un modelo matemático inspirado en la estructura y el funcionamiento de los sistemas nerviosos biológicos, como el cerebro humano.

En una red neuronal, se representan los neuronas (o nodos) que interactúan entre sí a través de conexiones o ""sinapsis"". Cada neurona recibe uno o más señales de entrada, las procesa y luego envía una salida a otras neuronas conectadas.

Aquí te explico cómo funciona:

**Capas de neuronas**

Una red neuronal consta generalmente de varias capas (o layers) de neuronas. La primera capa se llama capa de entrada (input layer), donde se reciben las entradas del problema que deseamos resolver. Las siguientes capas se llaman capas ocultas (hidden layers), y la última cap",128,0.7578125
llama3,neutral,26,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (o neural networks) son un tipo de algoritmo inspirado en la forma en que funcionan los seres humanos y otros animales, es decir, mediante la interconexión de células nerviosas o ""neuronias"" que se comunican entre sí.

**Arquitectura básica**

Una red neuronal consta de varios capas (o niveles) de neuronias conectadas entre sí. Cada capa procesa y transforma los datos en una forma útil para la próxima capa. La arquitectura más común es la siguiente:

1. **Entrada** (Input Layer): Esta capa recibe los datos de entrada, que pueden ser números, imágenes o texto.
2. **Capas ocultas** (Hidden Layers): Estas capas realizan cálculos matemáticos complejos para extraer patrones y características importantes en los datos de",117,0.7521367521367521
llama3,neutral,27,Explícame cómo funciona una red neuronal.,"Las redes neuronales (RN) son modelos inspirados en el cerebro humano que se utilizan para analizar y procesar información. Estas estructuras consisten en capas de nodos o ""neuronas"" interconectadas que trabajan juntas para resolver tareas complejas.

**La base: los nodos (neuronas)**

Un nodo o neurona es la unidad básica de una red neuronal. Cada neurona recibe uno o más inputs, aplica un proceso algebraico a estos inputs y luego envía el resultado como output a otras neuronas.

Una neurona está compuesta por tres partes:

1. **Inputs**: Son los datos que se envían a la neurona desde otras neuronas.
2. **Función de activación** (o Transfer Function): Es el proceso algebraico que se aplica a los inputs para generar el output. La función de activación puede ser lineal, no lineal o incluso",130,0.7384615384615385
llama3,neutral,28,Explícame cómo funciona una red neuronal.,"¡Con gusto! Las redes neuronales (RN) son un tipo de algoritmo inspirado en el funcionamiento del cerebro humano, diseñados para aprender y mejorar su desempeño con la experiencia. A continuación, te explicaré cómo funciona una red neuronal:

**Arquitectura básica**

Una red neuronal consta de varias capas (también llamadas niveles o layers) interconectadas por neuronas (o nodos). La red se divide en dos partes principales:

1. **Entrada**: La entrada es la capa inicial donde se procesan los datos de entrada.
2. **Salida**: La salida es la capa final que produce el resultado deseado.

**Neuronas (Nodos)**

Cada neurona tiene tres características importantes:

1. **Entradas**: Recibe una serie de entradas (o inputs) desde otras neuronas o desde la entrada inicial.
2. **Peso**:",119,0.8067226890756303
llama3,neutral,29,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (RN) son algoritmos inspirados en el cerebro humano que se utilizan para resolver problemas complejos, como la clasificación de imágenes o el procesamiento del lenguaje natural. A continuación, te explicaré cómo funcionan:

**Capas y Neuronios**

Una red neuronal consta de capas (layers) y neuronios (neurons). Cada capa contiene una serie de neuronios que se comunican entre sí.

* **Entradas**: La primera capa, llamada capa de entradas o entrada, recibe los datos de entrada.
* **Capas ocultas** (Hidden Layers): Las capas ocultas procesan los datos y las relaciones entre ellos. Estas capas pueden ser múltiples.
* **Salida**: La última capa, llamada capa de salida o salida, produce la salida final.

Cada neuronio en una capa",118,0.7203389830508474
llama3,neutral,30,Explícame cómo funciona una red neuronal.,"¡Claro! Una red neuronal (también conocida como red artificial o ANN, por sus siglas en inglés) es un tipo de modelo matemático inspirado en el funcionamiento del cerebro humano. Estas redes se utilizan para analizar y aprender patrones en grandes cantidades de datos, lo que las hace muy útiles en áreas como la visión computarizada, el procesamiento del lenguaje natural, el reconocimiento de voz, etc.

Una red neuronal consta de varios capas (o niveles) interconectadas de neuronas artificiales. Cada neurona recibe uno o más inputs (entradas), las combina mediante una función de activación, y produce un output (salida). Esta salida se utiliza como entrada para la siguiente capa de neuronas.

Aquí hay los pasos básicos que describe cómo funciona una red neuronal:

1. **Entrada**: La información se introduce en la",130,0.7615384615384615
llama3,neutral,31,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (o Redes Neurales Artificiales, RNN) son un tipo de algoritmo inspirado en la biología cerebral que se utiliza para procesar información y hacer predicciones.

**Conceptos básicos**

* **Neuron**: Un neurona es la unidad fundamental de una red neuronal. Un neurona recibe uno o más inputs, los procesa mediante un conjunto de reglas matemáticas, y luego envía el resultado a otras neuronas.
* **Síntesis**: La síntesis (o activación) de una neurona se refiere al proceso por el cual la neurona toma los inputs y los combina para producir un valor de salida.
* **Peso**: Los pesos (o weights) son los valores que se asignan a cada conexión entre neuronas. Estos valores determinan la importancia relativa de cada input en la síntesis de la neurona",127,0.6850393700787402
llama3,neutral,32,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (RN) son modelos matemáticos inspirados en el funcionamiento de los seres humanos, específicamente en la forma en que trabajan las neuronas del cerebro humano.

**¿Qué es una neurona?**

Una neurona es una célula nerviosa que recibe y envía señales químicas (llamadas neurotransmisores) a través de conexiones con otras neuronas. Estas señales permiten a la neurona procesar información y almacenar memoria.

**¿Cómo funcionan las redes neuronales?**

Una red neuronal es un modelo matemático que consiste en una colección de neuronas interconectadas, llamadas nodos o capas. Cada nodo recibe entrada (señales) de otras neuronas y produce salida después de procesar esa información.

**Estructura básica**

La estructura básica de una red neuronal consta de:

",115,0.7304347826086957
llama3,neutral,33,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (también conocidas como ""neural networks"" o ""ANNs"") son modelos matemáticos inspirados en la estructura y el funcionamiento de los cerebros humanos. A continuación, te explicaré cómo funcionan:

**Capas y Neuronas**

Una red neuronal consta de varias capas (también llamadas ""layer"" o ""estratos"") y neuronas (o ""nodos""). Cada neurona recibe uno o más inputs, aplica una función de activación y produce un output. Estos outputs se utilizan como inputs para las siguientes capas.

**Estructura básica**

La estructura básica de una red neuronal consiste en:

1. **Entrada**: La entrada es la información que se proporciona a la red, usualmente en forma de vectores o matrices.
2. **Capas ocultas** (también",111,0.7927927927927928
llama3,neutral,34,Explícame cómo funciona una red neuronal.,"Las redes neuronales! Son uno de los descubrimientos más importantes en el campo de la inteligencia artificial y la computación cognitiva.

**Qué es una red neuronal**

Una red neuronal (también conocida como modelo neuronal o ANN, por sus siglas en inglés) es un tipo de algoritmo inspirado en el funcionamiento del cerebro humano. Consiste en un conjunto de nodos o neuronas interconectadas que procesan y transmiten información.

**Cómo funciona una red neuronal**

Imagina que tienes un gran número de pequeñas máquinas pensantes, cada una con sus propias opiniones y habilidades. Estas máquinas se comunican entre sí mediante cables (o conexiones) que permiten el intercambio de información. Cuando una máquina recibe información, la procesa y envía su propio output a otras máquinas conectadas.

De manera similar, en una red neuronal:

1.",130,0.7307692307692307
llama3,neutral,35,Explícame cómo funciona una red neuronal.,"Excelente elección! Las redes neuronales (RN) son un tipo de algoritmos inspirados en la biología del cerebro humano, y tienen muchas aplicaciones en el campo de la inteligencia artificial.

**La estructura básica**

Una red neuronal consta de varios capas (layers) interconectadas que trabajan juntas para procesar información. Cada capa se compone de neuronas o ""nodos"" que se comunican entre sí a través de conexiones eléctricas y químicas.

**Las neuronas**

Una neurona (o nodo) es la unidad básica de una red neuronal. Está formada por tres partes:

1. **Dendritas**: Son las ramificaciones que reciben los inputs (datos) desde otras neuronas.
2. **Célula somática** (body): Es el cuerpo principal de la neurona donde se procesan los inputs.
3. **Axón**:",117,0.8290598290598291
llama3,neutral,36,Explícame cómo funciona una red neuronal.,"¡Claro! Una red neuronal (también conocida como un modelo de redes neuronales o RNN) es un algoritmo inspirado en la estructura y el funcionamiento de los seres vivos, específicamente en el cerebro humano. A continuación, te explico cómo funciona:

**Components**

Una red neuronal consta de tres tipos de componentes:

1. **Neuronios** (o unidades): son las unidades básicas que procesan la información. Cada neuronio recibe uno o más inputs (entradas), aplica una función de activación y produce un output (salida).
2. **Conexiones**: los neuronios se conectan entre sí a través de conexiones sinápticas, que permiten el flujo de información.
3. **Peso** (o fuerza): cada conexión tiene un peso asociado, que indica la importancia relativa de la información transmitida.

**Procesamiento",118,0.7796610169491526
llama3,neutral,37,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (o redes neurálgicas) son modelos matemáticos inspirados en el funcionamiento del cerebro humano, diseñados para aprender y mejorar a partir de experiencia. A continuación, te explicaré cómo funcionan:

**Componentes básicos**

1. **Nodos** (Neurons): Representan a las neuronas reales que se comunican entre sí. Cada nodo recibe entradas (input) y envía salidas (output).
2. **Aristas** (Edges): Representan las conexiones entre los nodos.
3. **Pesos** (Weights): Son números que se asocian a cada arista, y que determinan la influencia de una neurona en otra.

**Funcionamiento**

1. **Entradas**: Las entradas son los datos que se envían a la red neuronal. En el caso de una red neuronal convolucional (uso",110,0.7636363636363637
llama3,neutral,38,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (RN) son modelos matemáticos inspirados en la estructura y el funcionamiento del cerebro humano. A continuación, te explicaré cómo funcionan las RN:

**Arquitectura básica**

Una red neuronal consta de varias capas (o layers) interconectadas. Cada capa contiene una serie de neuronas (también llamadas nodos o unidades) que procesan información y la envían a las siguientes capas. La arquitectura más común es la siguiente:

1. **Capa de entrada**: Esta capa recibe el input, es decir, los datos de entrada.
2. **Capas ocultas** (o hidden layers): Estas capas procesan la información y la envían a las siguientes capas.
3. **Capa de salida** (o output layer): Esta capa produce el output final.

**Funcionamiento",114,0.7456140350877193
llama3,neutral,39,Explícame cómo funciona una red neuronal.,"Una red neuronal (también conocida como una red neural o ANN, por sus siglas en inglés) es un modelo matemático inspirado en la estructura y función de los sistemas nerviosos biológicos. Está diseñada para procesar información y aprender patrones a partir de datos.

**Componentes básicos**

Una red neuronal consta de tres tipos de componentes:

1. **Neuron**: También conocido como nodo o célula, es el elemento fundamental de la red. Un neurona tiene varias entradas (inputs) que reciben señales de otras neuronas, y una salida (output) que envía la señal procesada a otras neuronas.
2. **Conexiones**: Las conexiones entre neuronas se establecen mediante sinapsis, es decir, pequeños espacios entre las superficies de dos neuronasmás próximas. Cada sinapsis tiene un peso (o fuerza) asoci",122,0.7868852459016393
llama3,neutral,40,Explícame cómo funciona una red neuronal.,"¡Claro! Las redes neuronales (RN) son un tipo de algoritmo inspirado en el funcionamiento del cerebro humano, que se utiliza para procesar y analizar grandes cantidades de datos. A continuación, te explico cómo funcionan las RN:

**Capas y nodos**

Una red neuronal consta de varias capas (también llamadas ""stratum"" o ""layers"") conectadas entre sí. Cada capa contiene una serie de nodos (o neuronas) que se comunican entre sí a través de conexiones.

**Nodos (Neuronias)**

Un nodo es un elemento que recibe uno o más inputs, los procesa y luego envía el resultado a las capas siguientes. Cada nodo tiene tres tipos de componentes:

1. **Inputs**: son los datos que se envían al nodo desde la capa anterior.
2. **Función de activación** (o ""activación",123,0.7804878048780488
